report_id,report_slug,report_title,report_data,parameters,generated_at,valid_until
81,id-beauty-cosmetics-price-analysis-weekly-419,印尼主要品类价格监控报告,"{
  ""summary"": ""根据最新数据分析，IndonesiaBeauty & Cosmetics市场在weekly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""price_range"": {
    ""low"": 412,
    ""median"": 627,
    ""high"": 2837
  },
  ""price_trend"": ""稳定"",
  ""discount_frequency"": 33.3,
  ""competitive_pricing"": [
    ""价格战"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 270184
}","{""country_id"": 1, ""category_id"": 1, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-04-08 14:30:36,2025-05-08 14:30:36
494,bn-fashion-consumer-insights-yearly-340,文莱时尚服饰消费者行为分析,"{
  ""summary"": ""根据最新数据分析，BruneiFashion市场在yearly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""average_order_value"": 690,
  ""purchase_frequency"": 7.5,
  ""top_preferences"": [
    ""便捷性"",
    ""品牌忠诚"",
    ""品质优先""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35""
    ],
    ""gender_ratio"": {
      ""male"": 38,
      ""female"": 55
    },
    ""urban_rural"": ""城市为主""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 762930
}","{""country_id"": 10, ""category_id"": 2, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-04-11 04:34:20,2025-04-14 04:34:20
144,th-books-stationery-consumer-insights-daily-781,泰国消费者偏好研究报告,"{
  ""summary"": ""根据最新数据分析，ThailandBooks & Stationery市场在daily期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_order_value"": 614,
  ""purchase_frequency"": 2.9,
  ""top_preferences"": [
    ""品质优先"",
    ""便捷性"",
    ""价格敏感""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45"",
      ""46+""
    ],
    ""gender_ratio"": {
      ""male"": 32,
      ""female"": 49
    },
    ""urban_rural"": ""城市为主""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 121917
}","{""country_id"": 2, ""category_id"": 10, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-04-17 10:18:15,2025-05-17 10:18:15
220,id-electronics-trend-forecast-daily-241,日报印尼消费趋势预测,"{
  ""summary"": ""根据最新数据分析，IndonesiaElectronics市场在daily期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 11.8,
  ""key_drivers"": [
    ""数字化"",
    ""政策支持"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 403843
}","{""country_id"": 1, ""category_id"": 3, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-04-28 04:38:05,2025-05-02 04:38:05
181,la-electronics-logistics-report-quarterly-217,老挝跨境物流效率报告,"{
  ""summary"": ""根据最新数据分析，LaosElectronics市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""average_delivery_time"": 7,
  ""delivery_success_rate"": 92.7,
  ""logistics_cost"": 7.2,
  ""top_providers"": [
    ""Local Courier"",
    ""FedEx"",
    ""Kerry""
  ],
  ""challenges"": [
    ""时效性"",
    ""成本控制"",
    ""跨境清关""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 668937
}","{""country_id"": 8, ""category_id"": 3, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-05-01 09:34:43,2025-05-08 09:34:43
296,la-toys-games-trend-forecast-daily-520,老挝玩具游戏市场未来展望,"{
  ""summary"": ""根据最新数据分析，LaosToys & Games市场在daily期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 18.9,
  ""key_drivers"": [
    ""政策支持"",
    ""技术创新"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 486927
}","{""country_id"": 8, ""category_id"": 9, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-02 02:36:32,2025-05-07 02:36:32
189,my-beauty-cosmetics-price-analysis-quarterly-772,季报美妆护肤价格竞争分析,"{
  ""summary"": ""根据最新数据分析，MalaysiaBeauty & Cosmetics市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""price_range"": {
    ""low"": 285,
    ""median"": 1711,
    ""high"": 6353
  },
  ""price_trend"": ""上涨"",
  ""discount_frequency"": 9.4,
  ""competitive_pricing"": [
    ""价格战"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 810770
}","{""country_id"": 4, ""category_id"": 1, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-05-05 10:14:48,2025-06-04 10:14:48
79,kh-toys-games-consumer-insights-quarterly-570,柬埔寨玩具游戏消费者行为分析,"{
  ""summary"": ""根据最新数据分析，CambodiaToys & Games市场在quarterly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_order_value"": 572,
  ""purchase_frequency"": 7.5,
  ""top_preferences"": [
    ""便捷性"",
    ""品质优先"",
    ""价格敏感""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35""
    ],
    ""gender_ratio"": {
      ""male"": 54,
      ""female"": 59
    },
    ""urban_rural"": ""城乡均衡""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 550000
}","{""country_id"": 7, ""category_id"": 9, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-05-06 04:14:18,2025-05-14 04:14:18
385,my-electronics-logistics-report-yearly-929,年报马来西亚物流表现分析,"{
  ""summary"": ""根据最新数据分析，MalaysiaElectronics市场在yearly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 7,
  ""delivery_success_rate"": 98.7,
  ""logistics_cost"": 14.8,
  ""top_providers"": [
    ""FedEx"",
    ""DHL"",
    ""Kerry""
  ],
  ""challenges"": [
    ""最后一公里"",
    ""成本控制"",
    ""时效性""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 607130
}","{""country_id"": 4, ""category_id"": 3, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-05-08 02:42:41,2025-05-15 02:42:41
75,id-automotive-market-analysis-monthly-503,印尼汽车用品市场洞察报告,"{
  ""summary"": ""根据最新数据分析，IndonesiaAutomotive市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""market_size"": 844753110,
  ""growth_rate"": 18.8,
  ""top_brands"": [
    ""品牌B"",
    ""品牌C"",
    ""品牌A""
  ],
  ""market_trends"": [
    ""线上购物增长"",
    ""个性化定制"",
    ""社交媒体影响""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 594743
}","{""country_id"": 1, ""category_id"": 7, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-08 14:44:06,2025-05-17 14:44:06
212,la-fashion-consumer-insights-quarterly-277,老挝时尚服饰消费者行为分析,"{
  ""summary"": ""根据最新数据分析，LaosFashion市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_order_value"": 918,
  ""purchase_frequency"": 8.8,
  ""top_preferences"": [
    ""品质优先"",
    ""品牌忠诚"",
    ""便捷性""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35""
    ],
    ""gender_ratio"": {
      ""male"": 54,
      ""female"": 66
    },
    ""urban_rural"": ""乡村增长""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 522271
}","{""country_id"": 8, ""category_id"": 2, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-11 09:57:15,2025-05-18 09:57:15
180,id-home-living-market-analysis-weekly-479,周报印尼家居生活市场表现分析,"{
  ""summary"": ""根据最新数据分析，IndonesiaHome & Living市场在weekly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""market_size"": 360887286,
  ""growth_rate"": 13.2,
  ""top_brands"": [
    ""Muji"",
    ""IKEA"",
    ""Local Furniture Brands""
  ],
  ""market_trends"": [
    ""本地化品牌"",
    ""线上购物增长"",
    ""跨境电商""
  ],
  ""consumer_segments"": [
    ""年轻消费者"",
    ""中产阶级"",
    ""城市居民"",
    ""跨境消费者""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 689748
}","{""country_id"": 1, ""category_id"": 4, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-12 11:34:24,2025-05-28 11:34:24
137,sg-health-wellness-platform-performance-weekly-430,新加坡平台市场份额分析,"{
  ""summary"": ""根据最新数据分析，SingaporeHealth & Wellness市场在weekly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""key_metrics"": {
    ""用户数"": 38.0,
    ""订单量"": 30.5,
    ""客单价"": 2316,
    ""转化率"": 34.0,
    ""GMV"": 32.4
  },
  ""growth_comparison"": 28.6,
  ""user_engagement"": {
    ""daily_active_users"": 178999,
    ""session_duration"": 8,
    ""retention_rate"": 47.9
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 748503
}","{""country_id"": 5, ""category_id"": 8, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-05-15 10:52:05,2025-05-30 10:52:05
390,id-sports-outdoors-consumer-insights-weekly-615,运动户外消费者洞察报告周报,"{
  ""summary"": ""根据最新数据分析，IndonesiaSports & Outdoors市场在weekly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_order_value"": 143,
  ""purchase_frequency"": 8.6,
  ""top_preferences"": [
    ""便捷性"",
    ""品质优先"",
    ""品牌忠诚""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45"",
      ""46+""
    ],
    ""gender_ratio"": {
      ""male"": 52,
      ""female"": 44
    },
    ""urban_rural"": ""城市为主""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 906132
}","{""country_id"": 1, ""category_id"": 6, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-20 09:43:52,2025-06-05 09:43:52
492,my-sports-outdoors-platform-performance-daily-938,马来西亚电商平台表现报告日报,"{
  ""summary"": ""根据最新数据分析，MalaysiaSports & Outdoors市场在daily期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""key_metrics"": {
    ""客单价"": 4529,
    ""转化率"": 8.3,
    ""用户数"": 45.8,
    ""订单量"": 29.3
  },
  ""growth_comparison"": 20.6,
  ""user_engagement"": {
    ""daily_active_users"": 972893,
    ""session_duration"": 5,
    ""retention_rate"": 46.8
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 253624
}","{""country_id"": 4, ""category_id"": 6, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-05-22 13:45:19,2025-05-30 13:45:19
243,la-beauty-cosmetics-competitive-analysis-quarterly-408,老挝美妆护肤竞争格局分析,"{
  ""summary"": ""根据最新数据分析，LaosBeauty & Cosmetics市场在quarterly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_share"": {
    ""Tokopedia"": 32.0,
    ""Tiki"": 7.4,
    ""Lazada"": 30.0,
    ""Shopee"": 39.3
  },
  ""competitive_advantage"": [
    ""品牌合作"",
    ""用户基数"",
    ""物流网络""
  ],
  ""key_players"": [
    ""公司B"",
    ""公司D"",
    ""公司A"",
    ""公司C""
  ],
  ""competitive_intensity"": ""低"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 673527
}","{""country_id"": 8, ""category_id"": 1, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-05-24 16:19:39,2025-06-24 16:19:39
322,ph-sports-outdoors-logistics-report-monthly-108,菲律宾跨境物流效率报告,"{
  ""summary"": ""根据最新数据分析，PhilippinesSports & Outdoors市场在monthly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""average_delivery_time"": 2,
  ""delivery_success_rate"": 87.5,
  ""logistics_cost"": 13.8,
  ""top_providers"": [
    ""Kerry"",
    ""DHL"",
    ""FedEx""
  ],
  ""challenges"": [
    ""成本控制"",
    ""跨境清关"",
    ""最后一公里""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 42042
}","{""country_id"": 6, ""category_id"": 6, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-26 03:57:16,2025-05-31 03:57:16
43,kh-electronics-trend-forecast-weekly-668,柬埔寨电子产品周报趋势预测报告,"{
  ""summary"": ""根据最新数据分析，CambodiaElectronics市场在weekly期间表现稳定。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 16.8,
  ""key_drivers"": [
    ""数字化"",
    ""政策支持"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动"",
    ""政策变化"",
    ""竞争加剧""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 535665
}","{""country_id"": 7, ""category_id"": 3, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-27 09:05:05,2025-06-26 09:05:05
361,sg-toys-games-logistics-report-quarterly-602,新加坡跨境物流效率报告,"{
  ""summary"": ""根据最新数据分析，SingaporeToys & Games市场在quarterly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""average_delivery_time"": 9,
  ""delivery_success_rate"": 95.8,
  ""logistics_cost"": 15.1,
  ""top_providers"": [
    ""FedEx"",
    ""Kerry"",
    ""DHL""
  ],
  ""challenges"": [
    ""成本控制"",
    ""最后一公里"",
    ""时效性""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 174595
}","{""country_id"": 5, ""category_id"": 9, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-05-27 13:47:57,2025-06-11 13:47:57
301,my-food-beverages-competitive-analysis-daily-135,马来西亚食品饮料主要玩家分析,"{
  ""summary"": ""根据最新数据分析，MalaysiaFood & Beverages市场在daily期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""market_share"": {
    ""Lazada"": 29.7,
    ""Shopee"": 33.4,
    ""Amazon"": 11.7,
    ""Tiki"": 44.9
  },
  ""competitive_advantage"": [
    ""品牌合作"",
    ""价格优势"",
    ""物流网络""
  ],
  ""key_players"": [
    ""公司D"",
    ""公司A"",
    ""公司E""
  ],
  ""competitive_intensity"": ""高"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 338471
}","{""country_id"": 4, ""category_id"": 5, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-06-07 09:24:20,2025-06-13 09:24:20
448,sg-fashion-logistics-report-quarterly-392,新加坡跨境物流效率报告,"{
  ""summary"": ""根据最新数据分析，SingaporeFashion市场在quarterly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""爬虫数据"",
  ""average_delivery_time"": 4,
  ""delivery_success_rate"": 92.9,
  ""logistics_cost"": 6.1,
  ""top_providers"": [
    ""Kerry"",
    ""FedEx"",
    ""DHL""
  ],
  ""challenges"": [
    ""跨境清关"",
    ""成本控制"",
    ""时效性""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 668634
}","{""country_id"": 5, ""category_id"": 2, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-06-08 03:49:07,2025-06-11 03:49:07
163,id-food-beverages-trend-forecast-daily-553,日报印尼消费趋势预测,"{
  ""summary"": ""根据最新数据分析，IndonesiaFood & Beverages市场在daily期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 10.2,
  ""key_drivers"": [
    ""政策支持"",
    ""技术创新"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商"",
    ""订阅服务""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 528821
}","{""country_id"": 1, ""category_id"": 5, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-06-16 08:50:45,2025-07-16 08:50:45
25,th-beauty-cosmetics-consumer-insights-weekly-463,泰国美妆护肤消费者行为分析,"{
  ""summary"": ""根据最新数据分析，ThailandBeauty & Cosmetics市场在weekly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""average_order_value"": 137,
  ""purchase_frequency"": 2.2,
  ""top_preferences"": [
    ""价格敏感"",
    ""便捷性"",
    ""品牌忠诚""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45"",
      ""46+""
    ],
    ""gender_ratio"": {
      ""male"": 51,
      ""female"": 46
    },
    ""urban_rural"": ""城乡均衡""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""低"",
  ""data_points"": 482775
}","{""country_id"": 2, ""category_id"": 1, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-06-17 03:15:05,2025-06-22 03:15:05
4,la-health-wellness-price-analysis-weekly-608,周报健康保健价格竞争分析,"{
  ""summary"": ""根据最新数据分析，LaosHealth & Wellness市场在weekly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""price_range"": {
    ""low"": 257,
    ""median"": 756,
    ""high"": 6198
  },
  ""price_trend"": ""波动"",
  ""discount_frequency"": 38.6,
  ""competitive_pricing"": [
    ""捆绑销售"",
    ""会员优惠""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 733792
}","{""country_id"": 8, ""category_id"": 8, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-06-25 05:07:55,2025-07-02 05:07:55
462,kh-home-living-consumer-insights-yearly-787,柬埔寨消费者偏好研究报告,"{
  ""summary"": ""根据最新数据分析，CambodiaHome & Living市场在yearly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""average_order_value"": 869,
  ""purchase_frequency"": 8.2,
  ""top_preferences"": [
    ""品质优先"",
    ""品牌忠诚"",
    ""便捷性""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45"",
      ""46+""
    ],
    ""gender_ratio"": {
      ""male"": 53,
      ""female"": 51
    },
    ""urban_rural"": ""城乡均衡""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 224018
}","{""country_id"": 7, ""category_id"": 4, ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-06-26 08:55:08,2025-07-27 08:55:08
260,la-beauty-cosmetics-trend-forecast-daily-521,日报老挝消费趋势预测,"{
  ""summary"": ""根据最新数据分析，LaosBeauty & Cosmetics市场在daily期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""forecast_period"": ""2027年"",
  ""expected_growth"": 19.4,
  ""key_drivers"": [
    ""数字化"",
    ""政策支持"",
    ""消费升级""
  ],
  ""emerging_segments"": [
    ""社交电商"",
    ""直播购物"",
    ""跨境电商""
  ],
  ""risk_factors"": [
    ""经济波动""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 948559
}","{""country_id"": 8, ""category_id"": 1, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-07-01 09:35:28,2025-07-15 09:35:28
339,mm-electronics-competitive-analysis-monthly-282,缅甸电子产品竞争格局分析,"{
  ""summary"": ""根据最新数据分析，MyanmarElectronics市场在monthly期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""market_share"": {
    ""Local Platforms"": 18.2,
    ""Tokopedia"": 5.8,
    ""Amazon"": 7.1,
    ""Tiki"": 13.9,
    ""Lazada"": 38.7
  },
  ""competitive_advantage"": [
    ""品牌合作"",
    ""用户基数"",
    ""价格优势""
  ],
  ""key_players"": [
    ""公司D"",
    ""公司A"",
    ""公司E"",
    ""公司C""
  ],
  ""competitive_intensity"": ""高"",
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 896594
}","{""country_id"": 9, ""category_id"": 3, ""month"": ""2026-01"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-07-02 03:00:00,2025-07-09 03:00:00
237,sg-electronics-price-analysis-weekly-477,新加坡电子产品价格趋势分析,"{
  ""summary"": ""根据最新数据分析，SingaporeElectronics市场在weekly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""用户调研"",
  ""price_range"": {
    ""low"": 131,
    ""median"": 1281,
    ""high"": 3933
  },
  ""price_trend"": ""下降"",
  ""discount_frequency"": 46.2,
  ""competitive_pricing"": [
    ""捆绑销售"",
    ""差异化""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""中"",
  ""data_points"": 394558
}","{""country_id"": 5, ""category_id"": 3, ""start_date"": ""2026-01-03"", ""end_date"": ""2026-01-10"", ""report_type"": ""aggregated"", ""data_freshness"": ""real_time""}",2025-07-02 16:16:08,2025-07-11 16:16:08
185,my-fashion-logistics-report-daily-490,马来西亚跨境物流效率报告,"{
  ""summary"": ""根据最新数据分析，MalaysiaFashion市场在daily期间表现良好。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""平台API"",
  ""average_delivery_time"": 3,
  ""delivery_success_rate"": 85.5,
  ""logistics_cost"": 6.6,
  ""top_providers"": [
    ""DHL"",
    ""FedEx"",
    ""Local Courier""
  ],
  ""challenges"": [
    ""跨境清关"",
    ""时效性"",
    ""成本控制""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 420184
}","{""country_id"": 4, ""category_id"": 2, ""date"": ""2026-01-09"", ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-07-03 10:54:26,2025-07-19 10:54:26
454,my-beauty-cosmetics-logistics-report-quarterly-588,季报马来西亚物流表现分析,"{
  ""summary"": ""根据最新数据分析，MalaysiaBeauty & Cosmetics市场在quarterly期间表现平稳。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_delivery_time"": 5,
  ""delivery_success_rate"": 95.6,
  ""logistics_cost"": 19.7,
  ""top_providers"": [
    ""Local Courier"",
    ""Kerry"",
    ""FedEx""
  ],
  ""challenges"": [
    ""最后一公里"",
    ""时效性"",
    ""成本控制""
  ],
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 396925
}","{""country_id"": 4, ""category_id"": 1, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""weekly""}",2025-07-04 09:49:45,2025-07-20 09:49:45
254,bn-books-stationery-consumer-insights-quarterly-558,文莱图书文具消费者行为分析,"{
  ""summary"": ""根据最新数据分析，BruneiBooks & Stationery市场在quarterly期间表现强劲。"",
  ""generated_at"": ""2026-01-10 16:19:14"",
  ""data_source"": ""第三方数据"",
  ""average_order_value"": 922,
  ""purchase_frequency"": 8.7,
  ""top_preferences"": [
    ""便捷性"",
    ""品牌忠诚"",
    ""价格敏感""
  ],
  ""demographics"": {
    ""age_groups"": [
      ""18-25"",
      ""26-35"",
      ""36-45""
    ],
    ""gender_ratio"": {
      ""male"": 50,
      ""female"": 50
    },
    ""urban_rural"": ""城乡均衡""
  },
  ""last_updated"": ""2026-01-10"",
  ""confidence_level"": ""高"",
  ""data_points"": 19883
}","{""country_id"": 10, ""category_id"": 10, ""quarter"": ""Q1"", ""year"": 2026, ""report_type"": ""aggregated"", ""data_freshness"": ""daily""}",2025-07-04 10:15:58,2025-07-17 10:15:58
